epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1554151996774,2019-04-01T16.53.16.774,171.520,0.748,-0.642,-0.507
1554151996854,2019-04-01T16.53.16.854,171.600,0.901,-0.604,-0.458
1554151996934,2019-04-01T16.53.16.934,171.680,0.783,-0.451,-0.429
1554151997014,2019-04-01T16.53.17.014,171.760,0.538,-0.587,-0.317
1554151997094,2019-04-01T16.53.17.094,171.840,0.497,-0.719,-0.074
1554151997174,2019-04-01T16.53.17.174,171.920,0.401,-0.568,-0.500
1554151997254,2019-04-01T16.53.17.254,172.000,0.062,-0.781,-0.697
1554151997334,2019-04-01T16.53.17.334,172.080,-0.208,-1.020,-0.777
1554151997414,2019-04-01T16.53.17.414,172.160,-0.236,-1.164,-0.562
1554151997494,2019-04-01T16.53.17.494,172.240,0.049,-0.773,-0.379
1554151997574,2019-04-01T16.53.17.574,172.320,0.459,-0.540,-0.600
1554151997654,2019-04-01T16.53.17.654,172.400,0.566,-0.588,-0.778
1554151997734,2019-04-01T16.53.17.734,172.480,0.715,-0.744,-0.619
1554151997814,2019-04-01T16.53.17.814,172.560,0.934,-0.578,-0.576
1554151997894,2019-04-01T16.53.17.894,172.640,0.729,-0.562,-0.616
1554151997974,2019-04-01T16.53.17.974,172.720,0.470,-0.217,-0.595
1554151998054,2019-04-01T16.53.18.054,172.800,0.681,-0.553,-0.484
1554151998134,2019-04-01T16.53.18.134,172.880,0.619,-1.270,-0.707
1554151998214,2019-04-01T16.53.18.214,172.960,0.606,-1.023,-0.353
1554151998294,2019-04-01T16.53.18.294,173.040,0.245,-0.074,0.102
1554151998374,2019-04-01T16.53.18.374,173.120,0.036,0.149,-0.079
1554151998454,2019-04-01T16.53.18.454,173.200,0.898,-0.263,-0.849
1554151998534,2019-04-01T16.53.18.534,173.280,1.389,-0.030,-0.950
1554151998614,2019-04-01T16.53.18.614,173.360,1.320,0.192,-0.910
1554151998694,2019-04-01T16.53.18.694,173.440,1.681,-0.074,-0.535
1554151998774,2019-04-01T16.53.18.774,173.520,1.326,-0.167,-0.303
1554151998854,2019-04-01T16.53.18.854,173.600,0.724,-0.162,-0.314
1554151998934,2019-04-01T16.53.18.934,173.680,0.009,-0.566,-1.162
1554151999014,2019-04-01T16.53.19.014,173.760,-0.806,-1.093,-1.034
1554151999094,2019-04-01T16.53.19.094,173.840,-0.620,-1.309,-0.408
1554151999174,2019-04-01T16.53.19.174,173.920,-0.021,-1.023,-0.389
1554151999254,2019-04-01T16.53.19.254,174.000,0.228,-0.623,-0.281
1554151999334,2019-04-01T16.53.19.334,174.080,0.739,-0.581,-1.256
1554151999414,2019-04-01T16.53.19.414,174.160,0.749,-0.643,-1.321
1554151999494,2019-04-01T16.53.19.494,174.240,1.249,-0.659,-1.023
1554151999574,2019-04-01T16.53.19.574,174.320,0.626,-0.230,-0.546
1554151999654,2019-04-01T16.53.19.654,174.400,-0.216,0.208,-0.015
1554151999734,2019-04-01T16.53.19.734,174.480,-0.023,-0.989,-0.341
1554151999814,2019-04-01T16.53.19.814,174.560,0.774,-2.070,-0.707
1554151999894,2019-04-01T16.53.19.894,174.640,0.701,-1.375,-0.797
1554151999974,2019-04-01T16.53.19.974,174.720,0.327,-0.308,-0.286
1554152000054,2019-04-01T16.53.20.054,174.800,-0.091,0.439,0.269
1554152000134,2019-04-01T16.53.20.134,174.880,0.383,-0.146,-0.193
1554152000214,2019-04-01T16.53.20.214,174.960,0.951,-0.949,-0.695
1554152000294,2019-04-01T16.53.20.294,175.040,0.800,-1.401,-0.918
1554152000374,2019-04-01T16.53.20.374,175.120,0.733,-1.108,-0.354
1554152000454,2019-04-01T16.53.20.454,175.200,0.499,-0.840,-0.305
1554152000534,2019-04-01T16.53.20.534,175.280,0.207,-0.505,-0.469
1554152000614,2019-04-01T16.53.20.614,175.360,0.128,-0.552,-0.659
1554152000694,2019-04-01T16.53.20.694,175.440,0.387,-0.808,-0.384
1554152000774,2019-04-01T16.53.20.774,175.520,0.252,-0.987,0.014
1554152000854,2019-04-01T16.53.20.854,175.600,0.130,-0.880,-0.269
1554152000934,2019-04-01T16.53.20.934,175.680,0.174,-1.061,-0.342
1554152001014,2019-04-01T16.53.21.014,175.760,0.184,-1.136,-0.346
1554152001094,2019-04-01T16.53.21.094,175.840,0.397,-0.923,-0.157
1554152001174,2019-04-01T16.53.21.174,175.920,0.517,-0.323,-0.241
1554152001254,2019-04-01T16.53.21.254,176.000,0.798,-0.650,-0.528
1554152001334,2019-04-01T16.53.21.334,176.080,0.891,-0.694,-0.286
1554152001414,2019-04-01T16.53.21.414,176.160,0.704,-0.654,-0.270
1554152001494,2019-04-01T16.53.21.494,176.240,0.695,-0.638,-0.312
1554152001574,2019-04-01T16.53.21.574,176.320,0.705,-0.547,-0.679
1554152001654,2019-04-01T16.53.21.654,176.400,0.755,-0.391,-0.785
1554152001734,2019-04-01T16.53.21.734,176.480,0.611,-0.462,-0.658
1554152001814,2019-04-01T16.53.21.814,176.560,0.495,-0.557,-0.646
1554152001894,2019-04-01T16.53.21.894,176.640,0.643,-0.687,-0.350
1554152001974,2019-04-01T16.53.21.974,176.720,0.610,-0.788,-0.251
1554152002054,2019-04-01T16.53.22.054,176.800,0.555,-0.835,-0.235
1554152002134,2019-04-01T16.53.22.134,176.880,0.556,-0.862,-0.297
1554152002214,2019-04-01T16.53.22.214,176.960,0.536,-0.674,-0.341
1554152002294,2019-04-01T16.53.22.294,177.040,0.404,-0.742,-0.444
1554152002374,2019-04-01T16.53.22.374,177.120,0.414,-0.772,-0.428
1554152002454,2019-04-01T16.53.22.454,177.200,0.468,-0.819,-0.369
1554152002534,2019-04-01T16.53.22.534,177.280,0.477,-0.793,-0.327
1554152002614,2019-04-01T16.53.22.614,177.360,0.422,-0.766,-0.385
1554152002694,2019-04-01T16.53.22.694,177.440,0.459,-0.832,-0.364
1554152002774,2019-04-01T16.53.22.774,177.520,0.423,-0.777,-0.212
1554152002854,2019-04-01T16.53.22.854,177.600,0.397,-0.665,-0.036
1554152002934,2019-04-01T16.53.22.934,177.680,0.729,-1.081,-0.184
1554152003014,2019-04-01T16.53.23.014,177.760,0.529,-0.753,-0.437
1554152003094,2019-04-01T16.53.23.094,177.840,0.730,-0.625,-0.473
1554152003174,2019-04-01T16.53.23.174,177.920,0.555,-0.699,-0.298
1554152003254,2019-04-01T16.53.23.254,178.000,0.548,-0.665,-0.266
1554152003334,2019-04-01T16.53.23.334,178.080,0.482,-0.657,-0.403
1554152003414,2019-04-01T16.53.23.414,178.160,0.280,-0.452,-0.313
1554152003494,2019-04-01T16.53.23.494,178.240,0.796,-0.672,-0.587
1554152003574,2019-04-01T16.53.23.574,178.320,0.902,-1.410,-0.180
1554152003654,2019-04-01T16.53.23.654,178.400,0.562,-1.136,-0.422
1554152003734,2019-04-01T16.53.23.734,178.480,0.303,-0.590,-0.483
1554152003814,2019-04-01T16.53.23.814,178.560,0.200,-0.515,-0.612
1554152003894,2019-04-01T16.53.23.894,178.640,0.332,-0.903,-0.400
1554152003974,2019-04-01T16.53.23.974,178.720,0.257,-0.775,-0.240
1554152004054,2019-04-01T16.53.24.054,178.800,0.279,-0.726,-0.169
1554152004134,2019-04-01T16.53.24.134,178.880,0.366,-0.800,-0.062
1554152004214,2019-04-01T16.53.24.214,178.960,0.406,-0.848,-0.069
1554152004294,2019-04-01T16.53.24.294,179.040,0.584,-1.096,-0.175
1554152004374,2019-04-01T16.53.24.374,179.120,0.765,-0.749,-0.272
1554152004454,2019-04-01T16.53.24.454,179.200,0.723,-0.699,-0.405
1554152004534,2019-04-01T16.53.24.534,179.280,0.418,-0.840,-0.276
1554152004614,2019-04-01T16.53.24.614,179.360,0.354,-0.651,-0.162
1554152004694,2019-04-01T16.53.24.694,179.440,0.342,-0.874,-0.228
1554152004774,2019-04-01T16.53.24.774,179.520,0.345,-0.976,-0.189
1554152004854,2019-04-01T16.53.24.854,179.600,0.408,-1.107,-0.149
1554152004934,2019-04-01T16.53.24.934,179.680,0.333,-1.030,-0.226
1554152005014,2019-04-01T16.53.25.014,179.760,0.224,-0.594,-0.246
1554152005094,2019-04-01T16.53.25.094,179.840,0.327,-0.859,-0.269
1554152005174,2019-04-01T16.53.25.174,179.920,0.446,-0.933,-0.174
1554152005254,2019-04-01T16.53.25.254,180.000,0.430,-0.887,-0.102
1554152005334,2019-04-01T16.53.25.334,180.080,0.440,-0.865,-0.091
1554152005414,2019-04-01T16.53.25.414,180.160,0.489,-0.778,-0.092
1554152005494,2019-04-01T16.53.25.494,180.240,0.483,-0.800,-0.118
1554152005574,2019-04-01T16.53.25.574,180.320,0.517,-0.777,-0.221
1554152005654,2019-04-01T16.53.25.654,180.400,0.709,-0.761,-0.404
1554152005734,2019-04-01T16.53.25.734,180.480,0.656,-0.740,-0.365
1554152005814,2019-04-01T16.53.25.814,180.560,0.675,-0.534,-0.277
1554152005894,2019-04-01T16.53.25.894,180.640,0.907,-0.741,-0.331
1554152005974,2019-04-01T16.53.25.974,180.720,0.788,-0.767,-0.235
1554152006054,2019-04-01T16.53.26.054,180.800,0.587,-0.523,-0.111
1554152006134,2019-04-01T16.53.26.134,180.880,0.657,-0.694,-0.212
1554152006214,2019-04-01T16.53.26.214,180.960,0.472,-0.835,-0.219
1554152006294,2019-04-01T16.53.26.294,181.040,0.225,-0.662,-0.161
1554152006374,2019-04-01T16.53.26.374,181.120,0.501,-0.973,-0.203
1554152006454,2019-04-01T16.53.26.454,181.200,0.521,-1.293,-0.215
1554152006534,2019-04-01T16.53.26.534,181.280,0.346,-0.732,0.017
1554152006614,2019-04-01T16.53.26.614,181.360,0.358,-0.538,-0.043
1554152006694,2019-04-01T16.53.26.694,181.440,0.521,-1.012,-0.195
1554152006774,2019-04-01T16.53.26.774,181.520,0.582,-1.177,-0.224
1554152006854,2019-04-01T16.53.26.854,181.600,0.522,-0.626,-0.183
1554152006934,2019-04-01T16.53.26.934,181.680,0.584,-0.424,-0.312
1554152007014,2019-04-01T16.53.27.014,181.760,0.744,-0.931,-0.437
1554152007094,2019-04-01T16.53.27.094,181.840,0.602,-0.965,-0.273
1554152007174,2019-04-01T16.53.27.174,181.920,0.356,-0.654,-0.211
1554152007254,2019-04-01T16.53.27.254,182.000,0.313,-0.651,-0.210
1554152007334,2019-04-01T16.53.27.334,182.080,0.403,-0.884,-0.301
1554152007414,2019-04-01T16.53.27.414,182.160,0.437,-1.167,-0.411
1554152007494,2019-04-01T16.53.27.494,182.240,0.237,-0.890,-0.457
1554152007574,2019-04-01T16.53.27.574,182.320,0.185,-0.397,-0.391
1554152007654,2019-04-01T16.53.27.654,182.400,0.458,-0.952,-0.589
1554152007734,2019-04-01T16.53.27.734,182.480,0.387,-1.361,-0.319
1554152007814,2019-04-01T16.53.27.814,182.560,0.371,-0.626,-0.153
1554152007894,2019-04-01T16.53.27.894,182.640,0.340,-0.398,-0.146
1554152007974,2019-04-01T16.53.27.974,182.720,0.489,-0.872,-0.149
1554152008054,2019-04-01T16.53.28.054,182.800,0.791,-1.213,-0.236
1554152008134,2019-04-01T16.53.28.134,182.880,0.595,-0.644,-0.155
1554152008214,2019-04-01T16.53.28.214,182.960,0.399,-0.333,-0.276
1554152008294,2019-04-01T16.53.28.294,183.040,0.821,-1.209,-0.516
1554152008374,2019-04-01T16.53.28.374,183.120,0.805,-0.980,-0.288
1554152008454,2019-04-01T16.53.28.454,183.200,0.280,-0.447,-0.209
1554152008534,2019-04-01T16.53.28.534,183.280,0.253,-0.545,-0.331
1554152008614,2019-04-01T16.53.28.614,183.360,0.507,-1.141,-0.233
1554152008694,2019-04-01T16.53.28.694,183.440,0.348,-0.881,-0.088
1554152008774,2019-04-01T16.53.28.774,183.520,0.339,-0.251,0.102
1554152008854,2019-04-01T16.53.28.854,183.600,0.377,-0.637,0.009
1554152008934,2019-04-01T16.53.28.934,183.680,0.250,-0.372,-0.384
1554152009014,2019-04-01T16.53.29.014,183.760,0.662,-0.485,-0.734
1554152009094,2019-04-01T16.53.29.094,183.840,0.656,-0.612,-0.626
1554152009174,2019-04-01T16.53.29.174,183.920,1.004,-0.548,-0.820
1554152009254,2019-04-01T16.53.29.254,184.000,0.965,-0.021,-0.780
1554152009334,2019-04-01T16.53.29.334,184.080,0.413,-0.158,-0.886
1554152009414,2019-04-01T16.53.29.414,184.160,0.303,-0.358,-0.188
1554152009494,2019-04-01T16.53.29.494,184.240,0.568,0.108,0.007
1554152009574,2019-04-01T16.53.29.574,184.320,0.911,0.157,-1.015
1554152009654,2019-04-01T16.53.29.654,184.400,0.157,-0.068,-2.630
1554152009734,2019-04-01T16.53.29.734,184.480,0.485,-0.140,-1.861
1554152009814,2019-04-01T16.53.29.814,184.560,0.725,-0.363,-1.390
1554152009894,2019-04-01T16.53.29.894,184.640,0.184,-0.658,-1.571
1554152009974,2019-04-01T16.53.29.974,184.720,-1.089,-0.235,-1.213
1554152010054,2019-04-01T16.53.30.054,184.800,-0.287,-0.253,-0.526
1554152010134,2019-04-01T16.53.30.134,184.880,0.067,-0.931,-0.562
1554152010214,2019-04-01T16.53.30.214,184.960,-0.292,-0.800,-0.587
1554152010294,2019-04-01T16.53.30.294,185.040,-0.178,-0.892,-0.342
1554152010374,2019-04-01T16.53.30.374,185.120,0.033,-0.877,-0.410
1554152010454,2019-04-01T16.53.30.454,185.200,-0.081,-0.854,-0.457
1554152010534,2019-04-01T16.53.30.534,185.280,-0.144,-0.861,-0.473
1554152010614,2019-04-01T16.53.30.614,185.360,-0.143,-0.856,-0.504
1554152010694,2019-04-01T16.53.30.694,185.440,-0.125,-0.858,-0.479
1554152010774,2019-04-01T16.53.30.774,185.520,-0.114,-0.868,-0.459
1554152010854,2019-04-01T16.53.30.854,185.600,-0.107,-0.865,-0.435
1554152010934,2019-04-01T16.53.30.934,185.680,-0.119,-0.868,-0.438
1554152011014,2019-04-01T16.53.31.014,185.760,-0.120,-0.870,-0.454
1554152011094,2019-04-01T16.53.31.094,185.840,-0.121,-0.870,-0.453
1554152011174,2019-04-01T16.53.31.174,185.920,-0.119,-0.866,-0.447
1554152011254,2019-04-01T16.53.31.254,186.000,-0.119,-0.867,-0.446
1554152011334,2019-04-01T16.53.31.334,186.080,-0.122,-0.870,-0.447
1554152011414,2019-04-01T16.53.31.414,186.160,-0.123,-0.868,-0.448
1554152011494,2019-04-01T16.53.31.494,186.240,-0.125,-0.870,-0.448
1554152011574,2019-04-01T16.53.31.574,186.320,-0.124,-0.868,-0.443
1554152011654,2019-04-01T16.53.31.654,186.400,-0.129,-0.865,-0.446
1554152011734,2019-04-01T16.53.31.734,186.480,-0.134,-0.865,-0.454
1554152011814,2019-04-01T16.53.31.814,186.560,-0.131,-0.863,-0.459
1554152011894,2019-04-01T16.53.31.894,186.640,-0.143,-0.881,-0.443
1554152011974,2019-04-01T16.53.31.974,186.720,-0.119,-0.886,-0.479
1554152012054,2019-04-01T16.53.32.054,186.800,-0.119,-0.901,-0.526
1554152012134,2019-04-01T16.53.32.134,186.880,-0.132,-0.865,-0.364
1554152012214,2019-04-01T16.53.32.214,186.960,-0.204,-0.831,-0.348
1554152012294,2019-04-01T16.53.32.294,187.040,-0.384,-0.889,-0.501
1554152012374,2019-04-01T16.53.32.374,187.120,-0.300,-0.970,-0.522
1554152012454,2019-04-01T16.53.32.454,187.200,-0.238,-0.800,-0.444
1554152012534,2019-04-01T16.53.32.534,187.280,0.123,-0.836,-0.418
1554152012614,2019-04-01T16.53.32.614,187.360,-0.298,-0.996,-0.507
1554152012694,2019-04-01T16.53.32.694,187.440,-0.449,-0.728,-0.177
1554152012774,2019-04-01T16.53.32.774,187.520,-0.285,-0.634,-0.280
1554152012854,2019-04-01T16.53.32.854,187.600,-0.564,-0.606,-0.500
1554152012934,2019-04-01T16.53.32.934,187.680,-0.770,-0.594,-0.627
1554152013014,2019-04-01T16.53.33.014,187.760,-0.419,-0.560,-0.771
1554152013094,2019-04-01T16.53.33.094,187.840,-0.348,-0.559,-0.761
1554152013174,2019-04-01T16.53.33.174,187.920,-0.479,-0.544,-0.593
1554152013254,2019-04-01T16.53.33.254,188.000,-0.627,-0.507,-0.763
1554152013334,2019-04-01T16.53.33.334,188.080,-0.661,-0.376,-0.966
1554152013414,2019-04-01T16.53.33.414,188.160,-0.698,-0.392,-0.828
1554152013494,2019-04-01T16.53.33.494,188.240,-0.335,-0.774,-0.826
1554152013574,2019-04-01T16.53.33.574,188.320,-0.267,-0.979,-0.795
1554152013654,2019-04-01T16.53.33.654,188.400,-0.248,-0.818,-0.730
1554152013734,2019-04-01T16.53.33.734,188.480,-0.101,-0.914,-0.761
1554152013814,2019-04-01T16.53.33.814,188.560,-0.031,-0.720,-0.556
1554152013894,2019-04-01T16.53.33.894,188.640,-0.370,-0.586,-0.536
1554152013974,2019-04-01T16.53.33.974,188.720,-0.215,-0.568,-0.360
1554152014054,2019-04-01T16.53.34.054,188.800,0.202,-0.717,-0.498
1554152014134,2019-04-01T16.53.34.134,188.880,0.105,-0.705,-0.572
1554152014214,2019-04-01T16.53.34.214,188.960,0.304,-0.546,-0.504
1554152014294,2019-04-01T16.53.34.294,189.040,0.866,-0.554,-0.454
1554152014374,2019-04-01T16.53.34.374,189.120,0.762,-0.597,-0.443
1554152014454,2019-04-01T16.53.34.454,189.200,0.527,-0.730,-0.728
1554152014534,2019-04-01T16.53.34.534,189.280,0.459,-0.881,-0.654
1554152014614,2019-04-01T16.53.34.614,189.360,0.859,-0.607,-0.488
1554152014694,2019-04-01T16.53.34.694,189.440,1.184,-0.374,-0.564
1554152014774,2019-04-01T16.53.34.774,189.520,1.158,-0.407,-0.449
1554152014854,2019-04-01T16.53.34.854,189.600,1.041,-0.659,-0.427
1554152014934,2019-04-01T16.53.34.934,189.680,0.918,-0.508,-0.227
1554152015014,2019-04-01T16.53.35.014,189.760,0.741,-0.164,-0.229
1554152015094,2019-04-01T16.53.35.094,189.840,0.550,0.035,-0.473
1554152015174,2019-04-01T16.53.35.174,189.920,0.437,-0.250,-0.527
1554152015254,2019-04-01T16.53.35.254,190.000,0.633,-0.636,-0.280
1554152015334,2019-04-01T16.53.35.334,190.080,0.618,-0.545,-0.220
1554152015414,2019-04-01T16.53.35.414,190.160,0.524,-0.507,-0.156
1554152015494,2019-04-01T16.53.35.494,190.240,0.572,-0.525,-0.196
1554152015574,2019-04-01T16.53.35.574,190.320,0.738,-0.721,-0.296
1554152015654,2019-04-01T16.53.35.654,190.400,0.884,-0.908,-0.320
1554152015734,2019-04-01T16.53.35.734,190.480,0.659,-0.825,-0.732
1554152015814,2019-04-01T16.53.35.814,190.560,0.275,-0.431,-0.769
1554152015894,2019-04-01T16.53.35.894,190.640,0.520,-0.448,-0.480
1554152015974,2019-04-01T16.53.35.974,190.720,0.485,-0.786,-0.419
1554152016054,2019-04-01T16.53.36.054,190.800,0.446,-0.751,-0.376
1554152016134,2019-04-01T16.53.36.134,190.880,0.521,-0.674,-0.271
1554152016214,2019-04-01T16.53.36.214,190.960,0.600,-0.683,-0.203
1554152016294,2019-04-01T16.53.36.294,191.040,0.652,-0.817,-0.224
1554152016374,2019-04-01T16.53.36.374,191.120,0.785,-0.896,-0.358
1554152016454,2019-04-01T16.53.36.454,191.200,0.793,-0.708,-0.369
1554152016534,2019-04-01T16.53.36.534,191.280,0.495,-0.311,-0.306
1554152016614,2019-04-01T16.53.36.614,191.360,0.816,-0.477,-0.627
1554152016694,2019-04-01T16.53.36.694,191.440,0.821,-0.735,-0.514
1554152016774,2019-04-01T16.53.36.774,191.520,0.517,-0.652,-0.308
1554152016854,2019-04-01T16.53.36.854,191.600,0.446,-0.518,-0.268
1554152016934,2019-04-01T16.53.36.934,191.680,0.530,-0.688,-0.345
1554152017014,2019-04-01T16.53.37.014,191.760,0.691,-0.890,-0.488
1554152017094,2019-04-01T16.53.37.094,191.840,0.683,-0.986,-0.565
1554152017174,2019-04-01T16.53.37.174,191.920,0.435,-0.469,-0.408
1554152017254,2019-04-01T16.53.37.254,192.000,0.335,-0.310,-0.575
1554152017334,2019-04-01T16.53.37.334,192.080,0.614,-0.586,-0.543
1554152017414,2019-04-01T16.53.37.414,192.160,0.672,-0.799,-0.685
1554152017494,2019-04-01T16.53.37.494,192.240,0.732,-1.179,-0.521
1554152017574,2019-04-01T16.53.37.574,192.320,0.352,-0.276,-0.159
1554152017654,2019-04-01T16.53.37.654,192.400,0.394,-0.417,-0.153
1554152017734,2019-04-01T16.53.37.734,192.480,0.916,-1.203,-0.571
1554152017814,2019-04-01T16.53.37.814,192.560,0.801,-0.693,-0.383
1554152017894,2019-04-01T16.53.37.894,192.640,0.455,-0.173,-0.202
1554152017974,2019-04-01T16.53.37.974,192.720,0.703,-0.532,-0.688
1554152018054,2019-04-01T16.53.38.054,192.800,1.072,-0.978,-0.495
1554152018134,2019-04-01T16.53.38.134,192.880,0.615,-0.581,-0.278
1554152018214,2019-04-01T16.53.38.214,192.960,0.315,-0.197,-0.319
1554152018294,2019-04-01T16.53.38.294,193.040,0.701,-0.843,-0.492
1554152018374,2019-04-01T16.53.38.374,193.120,0.729,-1.029,-0.529
1554152018454,2019-04-01T16.53.38.454,193.200,0.387,-0.422,-0.346
1554152018534,2019-04-01T16.53.38.534,193.280,0.313,-0.247,-0.481
1554152018614,2019-04-01T16.53.38.614,193.360,0.790,-1.193,-0.738
1554152018694,2019-04-01T16.53.38.694,193.440,0.723,-0.970,-0.460
1554152018774,2019-04-01T16.53.38.774,193.520,0.423,-0.381,-0.248
1554152018854,2019-04-01T16.53.38.854,193.600,0.372,-0.434,-0.237
1554152018934,2019-04-01T16.53.38.934,193.680,0.587,-0.949,-0.428
1554152019014,2019-04-01T16.53.39.014,193.760,0.734,-0.924,-0.435
1554152019094,2019-04-01T16.53.39.094,193.840,0.666,-0.543,-0.373
1554152019174,2019-04-01T16.53.39.174,193.920,0.577,-0.187,-0.357
1554152019254,2019-04-01T16.53.39.254,194.000,0.716,-0.525,-0.600
1554152019334,2019-04-01T16.53.39.334,194.080,0.846,-0.639,-0.415
1554152019414,2019-04-01T16.53.39.414,194.160,0.961,-0.628,-0.510
1554152019494,2019-04-01T16.53.39.494,194.240,0.737,-0.544,-0.537
1554152019574,2019-04-01T16.53.39.574,194.320,0.567,-0.423,-0.400
1554152019654,2019-04-01T16.53.39.654,194.400,0.675,-0.556,-0.441
1554152019734,2019-04-01T16.53.39.734,194.480,0.688,-0.694,-0.525
1554152019814,2019-04-01T16.53.39.814,194.560,0.462,-0.578,-0.441
1554152019894,2019-04-01T16.53.39.894,194.640,0.282,-0.351,-0.357
1554152019974,2019-04-01T16.53.39.974,194.720,0.447,-0.679,-0.636
1554152020054,2019-04-01T16.53.40.054,194.800,0.714,-1.199,-0.747
1554152020134,2019-04-01T16.53.40.134,194.880,0.579,-0.976,-0.501
1554152020214,2019-04-01T16.53.40.214,194.960,0.362,-0.512,-0.414
1554152020294,2019-04-01T16.53.40.294,195.040,0.349,-0.561,-0.499
1554152020374,2019-04-01T16.53.40.374,195.120,0.611,-0.749,-0.448
1554152020454,2019-04-01T16.53.40.454,195.200,0.551,-0.541,-0.290
1554152020534,2019-04-01T16.53.40.534,195.280,0.716,-0.634,-0.326
1554152020614,2019-04-01T16.53.40.614,195.360,0.737,-0.883,-0.332
1554152020694,2019-04-01T16.53.40.694,195.440,0.608,-0.792,-0.235
1554152020774,2019-04-01T16.53.40.774,195.520,0.585,-0.791,-0.242
1554152020854,2019-04-01T16.53.40.854,195.600,0.489,-0.789,-0.236
1554152020934,2019-04-01T16.53.40.934,195.680,0.521,-0.761,-0.251
1554152021014,2019-04-01T16.53.41.014,195.760,0.565,-0.779,-0.270
1554152021094,2019-04-01T16.53.41.094,195.840,0.436,-0.638,-0.228
1554152021174,2019-04-01T16.53.41.174,195.920,0.500,-0.819,-0.260
1554152021254,2019-04-01T16.53.41.254,196.000,0.577,-0.995,-0.277
1554152021334,2019-04-01T16.53.41.334,196.080,0.492,-0.816,-0.195
1554152021414,2019-04-01T16.53.41.414,196.160,0.471,-0.712,-0.148
1554152021494,2019-04-01T16.53.41.494,196.240,0.491,-0.795,-0.116
1554152021574,2019-04-01T16.53.41.574,196.320,0.454,-0.859,-0.105
1554152021654,2019-04-01T16.53.41.654,196.400,0.531,-0.952,-0.067
1554152021734,2019-04-01T16.53.41.734,196.480,0.592,-0.885,0.004
1554152021814,2019-04-01T16.53.41.814,196.560,0.468,-0.736,0.005
1554152021894,2019-04-01T16.53.41.894,196.640,0.402,-0.803,-0.099
1554152021974,2019-04-01T16.53.41.974,196.720,0.531,-1.024,-0.089
1554152022054,2019-04-01T16.53.42.054,196.800,0.398,-0.767,-0.028
1554152022134,2019-04-01T16.53.42.134,196.880,0.445,-0.828,-0.092
1554152022214,2019-04-01T16.53.42.214,196.960,0.478,-0.856,-0.082
1554152022294,2019-04-01T16.53.42.294,197.040,0.435,-0.759,-0.115
1554152022374,2019-04-01T16.53.42.374,197.120,0.494,-0.978,-0.147
1554152022454,2019-04-01T16.53.42.454,197.200,0.419,-1.148,-0.171
1554152022534,2019-04-01T16.53.42.534,197.280,0.251,-0.784,-0.150
1554152022614,2019-04-01T16.53.42.614,197.360,0.177,-0.642,-0.150
1554152022694,2019-04-01T16.53.42.694,197.440,0.464,-1.124,-0.044
1554152022774,2019-04-01T16.53.42.774,197.520,0.295,-0.897,-0.126
1554152022854,2019-04-01T16.53.42.854,197.600,0.139,-0.839,-0.284
1554152022934,2019-04-01T16.53.42.934,197.680,0.407,-0.902,-0.224
1554152023014,2019-04-01T16.53.43.014,197.760,0.529,-0.791,0.037
1554152023094,2019-04-01T16.53.43.094,197.840,0.522,-0.886,0.039
1554152023174,2019-04-01T16.53.43.174,197.920,0.659,-1.066,-0.006
1554152023254,2019-04-01T16.53.43.254,198.000,0.469,-0.850,-0.064
1554152023334,2019-04-01T16.53.43.334,198.080,0.347,-0.572,-0.113
1554152023414,2019-04-01T16.53.43.414,198.160,0.640,-0.917,-0.204
1554152023494,2019-04-01T16.53.43.494,198.240,0.483,-0.883,-0.093
1554152023574,2019-04-01T16.53.43.574,198.320,0.484,-0.798,-0.086
1554152023654,2019-04-01T16.53.43.654,198.400,0.517,-0.833,-0.132
1554152023734,2019-04-01T16.53.43.734,198.480,0.435,-0.793,-0.187
1554152023814,2019-04-01T16.53.43.814,198.560,0.505,-0.896,-0.178
1554152023894,2019-04-01T16.53.43.894,198.640,0.521,-1.102,-0.233
1554152023974,2019-04-01T16.53.43.974,198.720,0.326,-0.797,-0.242
1554152024054,2019-04-01T16.53.44.054,198.800,0.253,-0.598,-0.275
1554152024134,2019-04-01T16.53.44.134,198.880,0.305,-0.851,-0.490
1554152024214,2019-04-01T16.53.44.214,198.960,0.356,-1.066,-0.454
1554152024294,2019-04-01T16.53.44.294,199.040,0.268,-0.813,-0.307
1554152024374,2019-04-01T16.53.44.374,199.120,0.262,-0.854,-0.333
1554152024454,2019-04-01T16.53.44.454,199.200,0.270,-0.905,-0.292
1554152024534,2019-04-01T16.53.44.534,199.280,0.255,-0.836,-0.292
1554152024614,2019-04-01T16.53.44.614,199.360,0.389,-0.952,-0.244
1554152024694,2019-04-01T16.53.44.694,199.440,0.471,-0.881,-0.195
1554152024774,2019-04-01T16.53.44.774,199.520,0.367,-0.830,-0.229
1554152024854,2019-04-01T16.53.44.854,199.600,0.380,-0.708,-0.267
1554152024934,2019-04-01T16.53.44.934,199.680,0.641,-0.826,-0.286
1554152025014,2019-04-01T16.53.45.014,199.760,0.573,-0.850,-0.238
1554152025094,2019-04-01T16.53.45.094,199.840,0.536,-0.732,-0.182
1554152025174,2019-04-01T16.53.45.174,199.920,0.560,-0.770,-0.262
